"13","01","AMAMBAY","PEDRO JUAN CABALLERO","6","660","COM INDIG PANAMBI´Y","0391","01","PANAMBI´Y","PAI TAVYTERA","44","GUARANI"
"13","01","AMAMBAY","PEDRO JUAN CABALLERO","6","675","COM INDIG YVY ATA´I","0401","01","YVY ATA´I","PAI TAVYTERA","44","GUARANI"
"13","01","AMAMBAY","PEDRO JUAN CABALLERO","6","705","COM INDIG PIKYKUA  - ARROYO GUASU","0392","03","PIKYKUA - ARROYO GUASU","PAI TAVYTERA","44","GUARANI"
"13","01","AMAMBAY","PEDRO JUAN CABALLERO","6","710","COM INDIG PIKYKUA - CERRO PA´U","0392","02","PIKYKUA - CERRO PA´U","PAI TAVYTERA","44","GUARANI"
"13","01","AMAMBAY","PEDRO JUAN CABALLERO","6","715","COM INDIG PIKYKUA","0392","01","PIKYKUA","PAI TAVYTERA","44","GUARANI"
"13","01","AMAMBAY","PEDRO JUAN CABALLERO","6","355","COM INDIG ITA GUASU","0382","01","ITA GUASU","PAI TAVYTERA","44","GUARANI"
"13","01","AMAMBAY","PEDRO JUAN CABALLERO","6","285","COM INDIG PIRITY","0394","01","PIRITY","PAI TAVYTERA","44","GUARANI"
"13","01","AMAMBAY","PEDRO JUAN CABALLERO","6","375","COM INDIG TAVAMBOA´E","0398","01","TAVAMBOA´E","PAI TAVYTERA","44","GUARANI"
"13","01","AMAMBAY","PEDRO JUAN CABALLERO","6","415","COM INDIG ITAYPAVUSU","0381","01","ITAYPAVUSU","PAI TAVYTERA","44","GUARANI"
"13","01","AMAMBAY","PEDRO JUAN CABALLERO","6","405","COM INDIG TAJY","0396","01","TAJY","PAI TAVYTERA","44","GUARANI"
"13","01","AMAMBAY","PEDRO JUAN CABALLERO","6","760","COM INDIG PIRARY","0867","01","PIRARY","PAI TAVYTERA","44","GUARANI"
"13","01","AMAMBAY","PEDRO JUAN CABALLERO","6","770","COM INDIG YVYPYTE - CAMPO FLOR","0402","02","YVYPYTE - CAMPO FLOR","PAI TAVYTERA","44","GUARANI"
"13","01","AMAMBAY","PEDRO JUAN CABALLERO","6","775","COM INDIG YVYPYTE - KURIJUY","0402","04","YVYPYTE - KURIJUY","PAI TAVYTERA","44","GUARANI"
"13","01","AMAMBAY","PEDRO JUAN CABALLERO","6","525","COM INDIG YVYPYTE - YJEVY","0402","09","YVYPYTE - YJEVY","PAI TAVYTERA","44","GUARANI"
"13","01","AMAMBAY","PEDRO JUAN CABALLERO","6","470","COM INDIG YVYPYTE - JURUKA","0402","03","YVYPYTE - JURUKA","PAI TAVYTERA","44","GUARANI"
"13","01","AMAMBAY","PEDRO JUAN CABALLERO","6","780","COM INDIG YVYPYTE - LOMA´I","0402","05","YVYPYTE - LOMA´I","PAI TAVYTERA","44","GUARANI"
